OBJECTID;NAME;ITEM_NUMBER;TYPE_STATION;CLASS_STATION;TYPE_DISTRIBUTIE;YEAR_OF_CONSTRUCTION;EIGENAAR;STATUS_KAST;POSITIONDETERMINATION;ROAD;HOUSE_NUMBER;ADDRESS;LEVERANCIER;DATE_MODIFIED;BEHEERDER_OMS;FABRIKAAT;NAAM;NADERE_ADRES_AAND;POSTCODE;TOEGANGS_AANDUIDING_TEKST;WOONPLAATS;X;Y;LONG;LAT
77165;D201;D201;Kast;OV Kast;;2017-03-06;Gemeente Den Haag;In bedrijf;;KERSTENSTRAAT;5;;;2017-05-31;Gemeente Den Haag;;;Openbare weg;2564BA;;S GRAVENHAGE;76886.40100000051;453861.6527;4.247965980853547;52.067529648661036
72365;B141;B141;Kast;OV Kast;;2016-08-01;Gemeente Den Haag;In bedrijf;;MERKUSSTR;12;;;2017-06-07;Gemeente Den Haag;;;Naast;2593TM;10;S GRAVENHAGE;83267.6502999999;455959.0964;4.340576015200995;52.08724210501788
901;W113;W113;Kast;Onbekend;Onbekend;;Gemeente Den Haag;In bedrijf;;IPENRODEPLNTS;20;;Onbekend;2018-01-25;Gemeente Den Haag;Onbekend;;Achter;2548SH;;S GRAVENHAGE;79965.4145000018;449329.460999999;4.293858543940851;52.02722558153202
88685;Z528;Z528;Kast;OV Kast;;;Gemeente Den Haag;In bedrijf;;J ISRAELSPLN;;;;2018-04-13;Gemeente Den Haag;;;Openbare weg;2596AS;;S GRAVENHAGE;81834.9686000012;456516.29129999905;4.319556032693618;52.092061999003555
89646;A224;A224;Kast;OV Kast;;;Gemeente Den Haag;In bedrijf;;;;;;2018-05-08;Gemeente Den Haag;;;;;;;80354.77600000051;457088.949000001;4.297834907033818;52.097010680382205
89965;Z408;Z408;Kast;OV Kast;;;Gemeente Den Haag;In bedrijf;;President Kennedyln<Stadshln;;;;2018-05-16;Gemeente Den Haag;;;;;;;79155.8103;456088.8935;4.280562820657504;52.08786052246482
92845;H320;H320;Kast;OV Kast;;;Gemeente Den Haag;In bedrijf;;VREDERUSTLN;3;;;2018-08-31;Gemeente Den Haag;;;Openbare weg;2543SE;;;77765.9050000012;451156.323100001;4.261402255585894;52.04334108421713
43886;A124;A124;Kast;OV Kast;Onbekend;;Gemeente Den Haag;In bedrijf;;KOPPELSTR;;;Kunststof;2015-12-01;Gemeente Den Haag;;;Voor;2583CB;;;78435.6783000007;457112.96950000204;4.269827333294415;52.096964393859174
947;H118;H118;Kast;OV Kast;Onbekend;2018-05-13;Gemeente Den Haag;In bedrijf;;Zuidwoldestraat;481;;Onbekend;2018-06-13;Gemeente Den Haag;Onbekend;;Voor;2544AL;;S GRAVENHAGE;78105.7595000006;452185.254000001;4.266123708546573;52.0526350118514
37486;A155;A155;Kast;OV Kast;Kast;1984-03-19;Gemeente Den Haag;In bedrijf;;Gevers Deynootplein;628;;Inpandig;2015-12-01;Gemeente Den Haag;;;;;Inbouw op 1meter. Inpandig, wel van buitenaf toegankelijk.;Den Haag;79379.123300001;458879.595400002;4.283201390963954;52.112970146809886
92847;H317;H317;Kast;OV Kast;;2016-11-16;Gemeente Den Haag;In bedrijf;;HERTENRADE;;;;2018-08-31;Gemeente Den Haag;;;Openbare weg;2544HG;;S GRAVENHAGE;77822.8062000014;451450.8332;4.262165021539069;52.045995677874444
92850;H316;H316;Kast;OV Kast;;2015-11-30;Gemeente Den Haag;In bedrijf;;HET OORD;128;;;2018-08-31;Gemeente Den Haag;;;Openbare weg;2544TP;;S GRAVENHAGE;77306.29560000081;451038.53550000105;4.254730789848087;52.04221833933557
92846;H318;H318;Kast;OV Kast;;2018-06-19;Gemeente Den Haag;In bedrijf;;EEKHOORNRADE ;102;;;2018-08-31;Gemeente Den Haag;;;Openbare weg;2544VC;;S GRAVENHAGE;77629.60440000151;451285.934799999;4.259386502662701;52.04448685530939
92851;H315;H315;Kast;OV Kast;;2015-11-30;Gemeente Den Haag;In bedrijf;;ZONNEOORD;;;;2018-08-31;Gemeente Den Haag;;;Openbare weg;2544KH;;S GRAVENHAGE;77225.07999999821;451253.660399999;4.253498255981167;52.044140205630285
37165;A110;A110;Kast;OV Kast;Kast;2013-08-01;Gemeente Den Haag;In bedrijf;;Schokkerweg;;;Kunststof;2015-12-01;Gemeente Den Haag;;;Hoek;;Hoek Schokkerweg\Zeesluisweg;Den Haag;78518.6770000011;457535.794;4.270943515472664;52.10077563519674
36526;A112;A112;Kast;OV Kast;Kast;2009-11-13;Gemeente Den Haag;In bedrijf;;Duinstraat;21\23;;Kunststof;2015-12-01;Gemeente Den Haag;;;;;Bij gebouw Brandweer, naast "oude" Kast Stedin A100.;Den Haag;78729.81610000129;457643.345800001;4.2740005049282255;52.101771302661106
365;H308 Station;H308;Station;Station 10/0,4 kV;Onbekend;1964-07-01;Onbekend;In bedrijf;;LEYWG;705;;Onbekend;2015-12-15;Stedin;Onbekend;HEMA;Openbare weg;2545GM;10;S GRAVENHAGE;78875.0020000003;451547.767000001;4.277478875394887;52.04701229994632
413;P20 Station;P20;Station;Station 10 kV;Zelfbouw;2002-05-22;Onbekend;In bedrijf;;TREILERWG;22;;ENECO;2015-12-15;Stedin;ENECO;;Openbare weg;2583DC;20;S GRAVENHAGE;78349.8145000003;457774.79749999905;4.268425627136571;52.10290010534741
416;P48 Station;P48;Station;Station 10 kV;Zelfbouw;1973-07-01;Onbekend;In bedrijf;;ZEEKANT;10;;ENECO;2015-12-15;Stedin;ENECO;RIJKSKUSTVERLICHTING;Openbare weg;2586NA;10;S GRAVENHAGE;78335.5460000001;457894.728999998;4.268190421667159;52.10397590677458
426;P65 Station;P65;Station;Station 10 kV;Zelfbouw;1979-07-01;Stedin;In bedrijf;;WERFSTR;113;;ENECO;2015-12-15;Stedin;ENECO;;Openbare weg;2586AW;10;S GRAVENHAGE;78876.5164999999;458136.8935;4.2760310305024545;52.106226833300255
477;N9 Station;N9;Station;Station 10/0,4 kV/OV;Niet van toepassing;1963-07-01;Onbekend;In bedrijf;;WEZELRADE;61;;Inpandig;2015-12-15;Stedin;Inpandig;FLAT;Terrein;2544VW;10;S GRAVENHAGE;77620.2630000003;451646.022;4.259168833011796;52.04772153713964
541;N18 Station;N18;Station;Station 10/0,4 kV;Onbekend;1962-07-01;Stedin;In bedrijf;;WERKZYDE;7;;Onbekend;2015-12-15;Stedin;Onbekend;;Openbare weg;2543CA;10;S GRAVENHAGE;77321.88650000101;450759.579;4.255021387001024;52.03971363446314
543;N16 Station;N16;Station;Station 10/0,4 kV;Onbekend;1957-07-01;Stedin;In bedrijf;;RANDVEEN;1;;Onbekend;2015-12-15;Stedin;Onbekend;;Openbare weg;2544RG;10;S GRAVENHAGE;76858.68250000101;450880.853999998;4.248243602288251;52.040738395731715
545;N153 Station;N153;Station;Station 10/0,4 kV;Onbekend;1994-07-01;Stedin;In bedrijf;;WINKELSTEDE;67;;Onbekend;2015-12-15;Stedin;Onbekend;;Openbare weg;2543BN;10;S GRAVENHAGE;77635.8500000015;450886.78999999905;4.259567862575444;52.04090074119231
555;N126 Station;N126;Station;Station 10/0,4 kV/OV;Niet van toepassing;1986-07-01;Onbekend;In bedrijf;;DE STEDE;15;;Inpandig;2015-12-15;Stedin;Inpandig;KONMAR BV;Openbare weg;2543BG;10;S GRAVENHAGE;77715.6050000004;451212.213500001;4.260656557530602;52.043836342849055
559;N8 Station;N8;Station;Station 10/0,4 kV;Zelfbouw;1957-07-01;Stedin;In bedrijf;;BOUWLUSTLN;41;;ENECO;2015-12-15;Stedin;ENECO;;Openbare weg;2544JN;10;S GRAVENHAGE;77347.53150000049;451367.762499999;4.255256943683858;52.04518277024937
65645;L325;L325;Kast;OV Kast;Kast;2014-05-07;Gemeente Den Haag;In bedrijf;Vermoedelijke ligging;Aspasialaan;7;;O&K;2016-12-06;Gemeente Den Haag;;;;;Nabij Sloot t.h.v. Veenweg 117;Den Haag;87320.4800999984;453224.351300001;4.400243466688275;52.06317533627809
70445;Y346;Y346;Kast;OV Kast;;2013-11-30;Gemeente Den Haag;In bedrijf;;RIJKSWIJKSE LANDINGSLAAN;;;;2017-02-08;Gemeente Den Haag;;;Nabij;;Hoek SINGEL;;84307.6050000004;449797.52100000205;4.357022694606563;52.03200249345679
70765;Z288;Z288;Kast;OV Kast;;;Gemeente Den Haag;In bedrijf;;Orionstraatt 4;;;;2017-02-08;Gemeente Den Haag;;;Naast;;;;83250.8238999993;454030.284600001;4.340736142079382;52.069906033838436
57005;Y410;Y410;Kast;OV Kast;Kast;2006-01-01;Gemeente Den Haag;In bedrijf;GPS ingemeten;Bitterzoetpad;4T;;O&K;2017-02-08;Gemeente Den Haag;;;;;Rechts voor bij gemaal;'S-GRAVENHAGE;85481.0520000011;450651.515999999;4.3739468129921155;52.03982566688329
81646;A233;A233;Kast;OV Kast;;2016-05-11;Gemeente Den Haag;In bedrijf;;ST HUBERTUSWG;9;;;2017-10-25;Gemeente Den Haag;;;Openbare weg;2597JJ;;S GRAVENHAGE;80924.9838999994;457451.573600002;4.306076260538108;52.1003460921983
94768;A244;A244;Kast;OV Kast;;2018-08-06;Gemeente Den Haag;In bedrijf;;KLATTEWEG;7;;;2018-09-14;Gemeente Den Haag;;;Openbare weg;2597;;S GRAVENHAGE;80666.377700001;457646.76220000203;4.3022599683897305;52.10206551876157
81645;A149;A149;Kast;OV Kast;;2015-11-30;Gemeente Den Haag;In bedrijf;;Boreelstraat ;46;;;2017-10-25;Gemeente Den Haag;;;Openbare weg;2582VA;;;78606.5976000018;456165.993099999;4.272533447903858;52.088477876260356
94766;Z223;Z223;Kast;OV Kast;;2017-07-31;Gemeente Den Haag;In bedrijf;;AMMUNTIEHAVEN;;;;2018-09-14;Gemeente Den Haag;;;Openbare weg;2511XW;;S GRAVENHAGE;82007.2078999989;454947.258900002;4.322404759640162;52.077984202757804
560;N54 Station;N54;Station;Station 10/0,4 kV;Niet van toepassing;1962-07-01;Onbekend;In bedrijf;;MEPPELWG;924;;Inpandig;2015-12-15;Stedin;Inpandig;FLAT;Terrein;2544CC;10;S GRAVENHAGE;77385.2580000013;451437.6855;4.255790904588985;52.04581642865792
561;N55 Station;N55;Station;Station 10/0,4 kV;Niet van toepassing;1963-07-01;Onbekend;In bedrijf;;MEPPELWG;888;;Inpandig;2015-12-15;Stedin;Inpandig;FLAT;Terrein;2544CA;10;S GRAVENHAGE;77427.43950000031;451479.7205;4.256396141067362;52.046200088010146
639;N150 Station;N150;Station;Station 10/0,4 kV;DS01 24/37;2006-01-11;Stedin;In bedrijf;;UITHOFSLN;;;AKA;2015-12-15;Stedin;AKA;DE SEIZOENEN;Onbekend;2544NV;10;S GRAVENHAGE;76755.9710000008;449833.24049999897;4.24698651338652;52.03130936703945
645;N22 Station;N22;Station;Station 10/0,4 kV;Onbekend;1959-07-01;Stedin;In bedrijf;;STADZYDE;2;;Onbekend;2015-12-15;Stedin;Onbekend;;Openbare weg;2543VX;10;S GRAVENHAGE;77520.1730000004;450666.781;4.257931964664967;52.038907436027785
908;W101;H331;Kast;Onbekend;Onbekend;;Gemeente Den Haag;In bedrijf;;H LODEIZENSTR;30;;Onbekend;2015-12-15;Gemeente Den Haag;Onbekend;;Tegenover;2548EM;;S GRAVENHAGE;79095.46400000161;450183.28900000104;4.280995079439512;52.034780334647124
34;R8 Station;R8;Station;Station 10/0,4 kV;Zelfbouw;1960-07-01;Stedin;In bedrijf;;HET KL LOO;93;;ENECO;2015-12-15;Stedin;ENECO;;Openbare weg;2592BZ;20;S GRAVENHAGE;84409.4050000012;456367.36100000096;4.3571479418578445;52.09105787306664
38;R22 Station;R22;Station;Station 10/0,4 kV/OV;Zelfbouw;1965-07-01;Stedin;In bedrijf;;VLASKAMP;282;;ENECO;2015-12-15;Stedin;ENECO;;Openbare weg;2592AH;20;S GRAVENHAGE;83872.1794999987;456463.478;4.349289942827642;52.09185289275943
48;R31 Station;R31;Station;Station 10/0,4 kV/OV;Zelfbouw;1969-07-01;Stedin;In bedrijf;;KORNALYNHORST;436;;ENECO;2015-12-15;Stedin;ENECO;;Openbare weg;2592JG;10;S GRAVENHAGE;84733.300999999;456738.523499999;4.3617970023482515;52.09443466355283
63;R42 Station;R42;Station;Station 10/0,4 kV/OV;Niet van toepassing;1966-07-01;Onbekend;In bedrijf;;DENENBURG;81;;Inpandig;2015-12-15;Stedin;Inpandig;FLAT;Terrein;2591AB;10;S GRAVENHAGE;84450.4164999984;456257.8455;4.357768945945393;52.09007890237848
64;R40 Station;R40;Station;Station 10/0,4 kV/OV;Niet van toepassing;1960-07-01;Onbekend;In bedrijf;;FINNENBURG;53;;Inpandig;2015-12-15;Stedin;Inpandig;GEM.WERKEN (GEMAAL);Openbare weg;2591XJ;20;S GRAVENHAGE;84451.942499999;455990.64249999804;4.3578464863307955;52.08767778401563
69;R25 Station;R25;Station;Station 10/0,4 kV/OV;Zelfbouw;1959-07-01;Stedin;In bedrijf;;HAVERKAMP;341;;ENECO;2015-12-15;Stedin;ENECO;;Openbare weg;2592;10;S GRAVENHAGE;84097.90599999951;456239.362500001;4.352629881658171;52.08986776218083
427;P37 Station;P37;Station;Station 10 kV;Zelfbouw;1970-07-01;Onbekend;In bedrijf;;NW LAANTJES;13;;ENECO;2015-12-15;Stedin;ENECO;FLAT;Terrein;2584RS;10;S GRAVENHAGE;78652.8709999993;458144.874000002;4.272765285138852;52.10626773778738
420;A502 Station;A502;Station;Station 10 kV;Zelfbouw;1939-07-01;Stedin;In bedrijf;;J KISTENSTR;7;;ENECO;2015-12-15;Stedin;ENECO;;Openbare weg;2584RN;10;S GRAVENHAGE;78744.0984999985;458038.430500001;4.274120514006607;52.10532375004562
57965;Y402;Y402;Kast;OV Kast;Kast;2002-01-01;Gemeente Den Haag;In bedrijf;GPS ingemeten;Rijkwijkse Waterweg;;;O&K;2016-09-27;Gemeente Den Haag;;;;;T.h.v. De Mok \ De Vroomedijk \ Hoek Singel;;84645.3409999982;449559.228;4.361992685997283;52.02990392195043
720;OV-70-144 Station;OV-70-144;Kast;Onbekend;Onbekend;;Onbekend;In bedrijf;;BRASSERSKD;243;;Onbekend;2016-09-27;Stedin;Onbekend;;Binnen straal van 30 m;2497NX;bij 243.;S GRAVENHAGE;85879.8975000009;450148.921999998;4.3798608253385805;52.03535873978029
84526;D177;D177;Kast;OV Kast;;2017-07-14;Gemeente Den Haag;In bedrijf;;THOMSONLAAN;113;;;2017-11-29;Gemeente Den Haag;;;Openbare weg;2565JA;;S GRAVENHAVE;78182.9178000018;454987.737199999;4.266617920392156;52.077830690093215
57645;Y370;Y370;Kast;OV Kast;Kast;2012-11-14;Gemeente Den Haag;In bedrijf;GPS ingemeten;Ypenburgse Stationsweg;;;O&K;2016-09-26;Gemeente Den Haag;;;;;T.h.v. Pr. Arianelaan.;;87043.88500000161;452159.210999999;4.396422418466292;52.05356908543299
70125;Z144;Z144;Kast;OV Kast;;;Gemeente Den Haag;In bedrijf;;Schalkburgerplein 10;;;;2017-03-23;Gemeente Den Haag;;;;;;;80078.5109999999;453741.248;4.294539032458747;52.066888540419335
74285;L460;L460;Kast;OV Kast;;2010-01-01;Gemeente Den Haag;In bedrijf;;ARTEMISSCHELPHOF;2;;;2017-03-23;Gemeente Den Haag;;;Naast;2492HE;Tegen HSR 5483 Stedin;'S-GRAVENHAGE;87880.4270000011;453577.787999999;4.408338462878588;52.06641979092641
84525;D218;D218;Kast;OV Kast;;2017-07-14;Gemeente Den Haag;In bedrijf;;NACHTEGAALLN;710;;;2017-11-29;Gemeente Den Haag;;;Openbare weg;2561DM;;S GRAVENHAGE;78105.9838999994;455489.737500001;4.26538269536783;52.08233130896393
84528;A170;A170;Kast;OV Kast;;2017-07-14;Gemeente Den Haag;In bedrijf;;NIEBOERWEG;2;;;2017-11-29;Gemeente Den Haag;;;Achter;2583KP;;S GRAVENHAGE;77501.2102999985;455922.009599999;4.256462968798803;52.086131654537084
84846;H323;H323;Kast;OV Kast;;2017-07-14;Gemeente Den Haag;In bedrijf;;WOLWEVERSGAARDE;763;;;2017-11-30;Gemeente Den Haag;;;Openbare weg;2542BG;;S GRAVENHAGE;77934.2294000015;450478.432999998;4.264008192237603;52.037272521188946
94767;;;Kast;;;;Gemeente Den Haag;In bedrijf;;;;;;2018-09-14;Gemeente Den Haag;;;;;;;80666.377700001;457646.7291;4.302259975609582;52.102065221301814
86445;A162;A162;Kast;OV Kast;;;Gemeente Den Haag;In bedrijf;;STATENPLN;;;;2018-02-13;Gemeente Den Haag;;;;2582EW;;S GRAVENHAGE;79055.46070000161;456455.13080000103;4.279017321109102;52.09113801596254
87085;Z339;Z339;Kast;OV Kast;;2017-12-01;Gemeente Den Haag;In bedrijf;;NOORDWAL;563;;;2018-02-23;Gemeente Den Haag;;;Openbare weg;2513DW;;S GRAVENHAGE;80196.189199999;454831.455200002;4.296016037789018;52.07670183869973
92848;H308;H308;Kast;OV Kast;;;Gemeente Den Haag;In bedrijf;;ZUIDLARENSTR;;;;2018-08-31;Gemeente Den Haag;;;Openbare weg;2545VN;;S GRAVENHAGE;78071.3827;451836.92990000197;4.265701027501995;52.04949996306764
69805;W202;W202;Kast;OV Kast;Kast;2018-06-19;Gemeente Den Haag;In bedrijf;GPS ingemeten;Meierijlaan;62;;Kunststof;2018-08-31;Gemeente Den Haag;;;;2285DA;T.h.v. Meierijlaan 62T, nabij Strijpkade.;S GRAVENHAGE;80157.2630000003;449892.232000001;4.296530388846253;52.032309008115405
92849;H319;H319;Kast;OV Kast;;2016-10-01;Gemeente Den Haag;In bedrijf;;BOUWLUSTLN;149;;;2018-08-31;Gemeente Den Haag;;;Openbare weg;2544JR;;;77518.5938999988;451193.0933;4.257789665162295;52.043637013390864
94765;Z256;Z256;Kast;OV Kast;;2018-08-06;Gemeente Den Haag;In bedrijf;;H V DOEVERENPLNTS;83;;;2018-09-14;Gemeente Den Haag;;;Openbare weg;2512ZD;;S GRAVENHAGE;80992.60220000151;454316.47760000103;4.307743263393137;52.07218086532313
96046;|H326;H326;Kast;OV Kast;;2017-08-01;Gemeente Den Haag;In bedrijf;;ERASMUSWG;824;;;2018-11-13;Gemeente Den Haag;;;Achter;2532EN;;S GRAVENHAGE;79725.6380999982;451350.0781;4.289920512381899;52.04535189497931
96045;Z441;Z441;Kast;OV Kast;;2018-09-19;Gemeente Den Haag;In bedrijf;;VALKENBOSKD;460;;;2018-11-13;Gemeente Den Haag;;;Achter;2563JK;;S GRAVENHAGE;78323.1875;454702.158300001;4.268727931404022;52.07528373120446
968;Z436;Z436;Kast;Onbekend;Onbekend;;Stedin;In bedrijf;;VALKENBOSKD;460;;Onbekend;2018-11-13;Gemeente Den Haag;Onbekend;;Achter;2563JK;;S GRAVENHAGE;78324.4904999994;454704.59099999804;4.268746388051603;52.075305773440725
997;D257;D257;Kast;Onbekend;Onbekend;2018-02-21;Gemeente Den Haag;In bedrijf;;E SATIEPLNTS;29;;Onbekend;2018-11-13;Gemeente Den Haag;Onbekend;;Achter;2551XX;;S GRAVENHAGE;76505.7899999991;452902.9855;4.2426364381071515;52.05886068162492
85805;H298;H298;Kast;OV Kast;;2018-01-15;Gemeente Den Haag;In bedrijf;;COEVORDENSTR;221;;;2018-01-19;Gemeente Den Haag;;;Openbare weg;2541TL;;;79105.21970000121;451410.963500001;4.280864690859683;52.045814455137425
973;Z416;Z416;Kast;OV Kast;Onbekend;2018-12-22;Gemeente Den Haag;In bedrijf;;THOMSONPLN;7;;Onbekend;2018-11-21;Gemeente Den Haag;Onbekend;;Achter;2565KS;;S GRAVENHAGE;78521.8834000006;455171.335000001;4.271520601123591;52.079527536321606
97005;D251 ;D251;Kast;OV Kast;;2018-02-22;Gemeente Den Haag;In bedrijf;;STRAUSLAAN;199;;;2018-11-21;Gemeente Den Haag;;;;2551NK;;;76178.1590000018;453019.151999999;4.237833180156942;52.05985811270889
97007;D135;D135;Kast;OV Kast;;2018-02-22;Gemeente Den Haag;In bedrijf;;ZEEWINDELAAN;69;;;2018-11-21;Gemeente Den Haag;;;;2554HB;;S GRAVENHAGE;76159.3170000017;454329.1261;4.237255986866322;52.07162763184624
942;D323;D323;Kast;Onbekend;Onbekend;2018-02-06;Gemeente Den Haag;In bedrijf;;V LIEFLANDSTR;10;;Onbekend;2018-11-21;Gemeente Den Haag;Onbekend;;Achter;2552ZA;;S GRAVENHAGE;77337.193;452561.684999999;4.254834901864702;52.05591069232596
205;Z224;Z224;Station;Station 10/0,4 kV/OV;Niet van toepassing;1984-07-01;Gemeente Den Haag;In bedrijf;;PARALLELWG;50;;Inpandig;2014-01-23;Gemeente Den Haag;Inpandig;BEDR.CENTRUM;Openbare weg;2525NC;10;S GRAVENHAGE;81661.1759999991;453849.726;4.3175936216415085;52.06807520122566
98285;D275;D275;Kast;OV Kast;;2018-07-18;Gemeente Den Haag;In bedrijf;;HELIOTROOPLN;354;;;2018-11-28;Gemeente Den Haag;;;Openbare weg;2555MK;;S GRAVENHAGE;75500.6583000012;453730.1864;4.227790339465553;52.06615107675684
198;E119;E119;Station;Station 10/0,4 kV;Niet van toepassing;1983-07-01;Gemeente Den Haag;In bedrijf;;POMPSTRAAT;;;Inpandig;2015-12-01;Gemeente Den Haag;Inpandig;FLAT CROMVLIETPLN;Openbare weg;2516;10;S GRAVENHAGE;82760.6570000015;453595.4155;4.33368019333482;52.06593423309314
33005;A203;A203;Kast;OV Kast;Kast;2012-11-01;Gemeente Den Haag;In bedrijf;Analoog ingemeten;Harstenhoekweg;;;Kunststof;2015-12-01;Gemeente Den Haag;;;Openbare weg;;T.h.v. Badhuisweg 8;Den Haag;79507.0925999992;458728.1281;4.285102876914747;52.11162644220932
923;D197;D197;Kast;Onbekend;Onbekend;;Stedin;In bedrijf;;FITISLN;4;;Onbekend;2015-12-01;Stedin;Onbekend;;Achter;2566EK;;S GRAVENHAGE;77323.4945;455459.702500001;4.2539757812443915;52.08195217791726
13805;A104;;Station;;;;Gemeente Den Haag;In bedrijf;;;;;;2015-12-01;Gemeente Den Haag;;;;;;;79038.82600000131;458305.32200000103;4.27836228073359;52.107762744376224
42607;F151;F151;Kast;OV Kast;Onbekend;2014-08-01;Gemeente Den Haag;In bedrijf;;V HOGENHOUCKLN/WASSEWG;;;Kunststof;2015-12-02;Gemeente Den Haag;;;Voor;2596TA;;S GRAVENHAGE;81909.0196999982;457034.602400001;4.3205253093118925;52.09672971578818
39086;Z206;Z206;Kast;OV Kast;Kast;2014-01-22;Gemeente Den Haag;In bedrijf;;Zuylichemstraat hk Stationspl.;;;Kunststof;2015-12-02;Gemeente Den Haag;;;;;;;82031.8953999989;454165.648800001;4.322931951439482;52.07096329223449
39741;Z207;Z207;Kast;OV Kast;;2005-11-10;Gemeente Den Haag;In bedrijf;;Stationspl. ing. rijwielt;;;;2015-12-02;Gemeente Den Haag;;;;;;;81835.372299999;454042.917300001;4.320092358606686;52.06983440611546
25965;Z243;Z243;Station;;;;Gemeente Den Haag;In bedrijf;;;;;;2015-12-02;Gemeente Den Haag;;;;;;;81355.5243999995;453366.10810000106;4.313240910576871;52.063688483798785
46765;Z244;Z244;Kast;OV Kast;Onbekend;2014-09-23;Gemeente Den Haag;In bedrijf;;VERMEERSTR;56;;Kunststof;2015-12-02;Gemeente Den Haag;;;Achter;2525VM;;;80811.5075000003;453276.2181;4.305328353155236;52.06280808028421
17965;Z302;;Station;;;;Gemeente Den Haag;In bedrijf;;;;;;2015-12-02;Gemeente Den Haag;;;;;;;81715.1217;455489.714499999;4.318028073592151;52.08282054882329
21805;Z305;;Station;;;;Gemeente Den Haag;In bedrijf;;;;;;2015-12-02;Gemeente Den Haag;;;;;;;81383.52299999821;455533.265000001;4.313181692822426;52.08316793845834
17966;Z308;;Station;;;;Gemeente Den Haag;In bedrijf;;;;;;2015-12-02;Gemeente Den Haag;;;;;;;81685.941300001;455583.737500001;4.31758221527683;52.083661648273576
28205;Z326;Z326;Kast;Onbekend;;;Gemeente Den Haag;In bedrijf;;;;;;2015-12-02;Gemeente Den Haag;;;;;;;81282.8497000001;455114.741099998;4.311803610639578;52.07939337398228
21806;Z325;;Station;;;;Gemeente Den Haag;In bedrijf;;;;;;2015-12-02;Gemeente Den Haag;;;;;;;81394.7239999995;455452.20800000103;4.31336257117608;52.08244098832312
41645;Z353;Z353;Kast;OV Kast;Onbekend;2014-01-01;Gemeente Den Haag;In bedrijf;;A V BUERENPL;;;Kunststof;2015-12-02;Gemeente Den Haag;;;;2595AB;;;82155.7410000004;455369.6413;4.324480980357403;52.081799620130056
24365;Z356;;Station;;;;Gemeente Den Haag;In bedrijf;;;;;;2015-12-02;Gemeente Den Haag;;;;;;;82089.1020000018;455793.228;4.3234184070596475;52.0855975281736
26925;Z357;Z357;Station;;;;Gemeente Den Haag;In bedrijf;;;;;;2015-12-02;Gemeente Den Haag;;;;;;;82160.876600001;454751.778900001;4.324687794289751;52.07624769895929
6765;Z362;;Station;Onbekend;Onbekend;;Gemeente Den Haag;In bedrijf;Onbekend;;;;;2015-12-02;Gemeente Den Haag;;;;;;;82724.4539999999;454799.118000001;4.332897421202111;52.0767469639389
34925;Z403;Z403;Kast;OV Kast;Kast;1979-02-19;Gemeente Den Haag;In bedrijf;GPS ingemeten;Laan van Meerdervoort;189;;Kunststof;2015-12-02;Gemeente Den Haag;;;Openbare weg;;T.h.v. Van Merlenstraat ( t.o. Laan van Meerdervoort Huis nr. 189);Den Haag;79440.2960000001;455333.386999998;4.284880366990042;52.08110992677558
41965;Z426;Z426;Kast;OV Kast;Kast;2010-06-16;Gemeente Den Haag;In bedrijf;GPS ingemeten;Valkenboskade;270;;Kunststof;2015-12-02;Gemeente Den Haag;;;;;Thv Station Stedin, op Kruizing Valkenboskade \  Mient.;Den Haag;78558.7558999993;454301.9355;4.272253156668693;52.071719627000675
30445;Z427;Z427;Kast;Onbekend;;;Combi;In bedrijf;;;;;;2015-12-02;Gemeente Den Haag;;;;;;;78849.8143000007;455641.647300001;4.2761986979119415;52.08379926842537
27567;Z522;Z522;Kast;Onbekend;;;Gemeente Den Haag;In bedrijf;;;;;;2015-12-02;Gemeente Den Haag;;;;;;;80557.6479999982;456783.436999999;4.300861814837811;52.09429245793845
27566;Z523;Z523;Kast;Onbekend;;;Gemeente Den Haag;In bedrijf;;;;;;2015-12-02;Gemeente Den Haag;;;;;;;80328.65100000051;456640.079;4.297552023775632;52.0929732974933
52205;A061;A061;Kast;OV Kast;Kast;2010-02-10;Gemeente Den Haag;In bedrijf;;Strandweg;;;Kunststof;2016-03-23;Gemeente Den Haag;;;;;Boulevard (Strand gedeelte van de promenade, Nabij Stand Noord Huis nr.:1);;78038.5581;457708.618099999;4.263898342327423;52.10226217652016
693;L311;L311;Kast;Onbekend;Onbekend;;Gemeente Den Haag;In bedrijf;;W HANEGRAAFLN;1;;Onbekend;2015-12-01;Gemeente Den Haag;Onbekend;;Naast;2493BP;;S GRAVENHAGE;86842.4354999997;453166.91800000204;4.3932846809133945;52.06260058070577
42;R101;;Station;Station 10/0,4 kV;Zelfbouw;1962-07-01;Stedin;In bedrijf;;JADEHORST;21;;ENECO;2015-12-01;Stedin;ENECO;;Openbare weg;2592EV;20;S GRAVENHAGE;84033.73350000009;456577.98250000196;4.351623174270243;52.092902660001776
52206;A062;A062;Kast;OV Kast;Kast;2010-02-10;Gemeente Den Haag;In bedrijf;;Strandweg;;;Kunststof;2016-03-23;Gemeente Den Haag;;;;;Boulevard (Strand gedeelte van de promenade, Nabij Stand Noord Huis nr.:3A);;78206.13580000031;457883.4564;4.266304405008567;52.10385666023128
